time_start,time_end,model,launch_place,target,target_main,launched,destroyed,not_reach_goal,still_attacking,border_crossing,is_shahed,num_hit_location,num_fall_fragment_location,carrier,turbojet,turbojet_destroyed,affected region,destroyed_details,launched_details,launch_place_details,source
2024-10-28 22:00,2024-10-29 09:00,Iskander-M,Crimea,Kryvyi Rih,,1.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0PZ8gja8VhKpQ94D19Qp1Bx8vTVc621DFJqkMDaMmDyR2SoCBETfkCw4WVBfv1ju3l
2024-10-28 19:00,2024-10-29,X-31P,Black Sea,Odesa oblast,,2.0,0.0,2.0,,{},,,,Su-30,,,,,,,PvKPivden/posts/pfbid02ti2rfVRz3ssALkenEbkZZnVPTCCdzUz162Ft6VDCzwVr75J4uXPp24LJTPXszbjSl
2024-10-28 19:00,2024-10-29,Orlan-10,,south,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02ti2rfVRz3ssALkenEbkZZnVPTCCdzUz162Ft6VDCzwVr75J4uXPp24LJTPXszbjSl
2024-10-28 19:00,2024-10-29,Lancet,,south,,5.0,5.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02ti2rfVRz3ssALkenEbkZZnVPTCCdzUz162Ft6VDCzwVr75J4uXPp24LJTPXszbjSl
2024-10-27 19:00,2024-10-28 10:30,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Ukraine,,100.0,66.0,24.0,,{'belarus': 4.0},,,,,,,,"{'Mykolaiv oblast': 8, 'Khmelnytskyi oblast and Ternopil oblast and Rivne oblast': 21, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Zhytomyr oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN, 'Kirovohrad oblast': NaN, 'Poltava oblast': NaN,    'Kharkiv oblast': NaN, 'Dnipropetrovsk oblast': NaN}",,,kpszsu/posts/pfbid022SLgExbgvFHNnQPpEkJcVV1g2i9kR72HjiddqK9ofbSruRJCzCrnQULQQeFFfDPxl
2024-10-26 21:00,2024-10-27 09:30,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Kyiv oblast and Odesa oblast,,80.0,41.0,32.0,,{'belarus': 1.0},,,,,,,,"{'Odesa oblast and Mykolaiv oblast and Kherson oblast': 10, 'Khmelnytskyi oblast': NaN,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Zhytomyr oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN, 'Kirovohrad oblast': NaN}",,,kpszsu/posts/pfbid022SLgExbgvFHNnQPpEkJcVV1g2i9kR72HjiddqK9ofbSruRJCzCrnQULQQeFFfDPxl
2024-10-27,2024-10-27,ZALA,,south,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02bgt6d76vqbTnjXvJvGL75y2RQa9RBvjciBY8uk9sxBPm7dW15Aftr4nwW7BD3oGQl
2024-10-27,2024-10-27,Supercam,,south,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02bgt6d76vqbTnjXvJvGL75y2RQa9RBvjciBY8uk9sxBPm7dW15Aftr4nwW7BD3oGQl
2024-10-25 19:00,2024-10-26 12:00,Shahed-136/131,Kursk oblast and Oryol oblast,Ukraine,,91.0,44.0,44.0,1.0,{'belarus': 1.0},,,,,,,,"{'Khmelnytskyi oblast': 8, 'Vinnytsia oblast': NaN,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Zhytomyr oblast': NaN, 'Cherkasy oblast': NaN,    'Chernihiv oblast': NaN, 'Kirovohrad oblast': NaN, 'Kursk oblast': NaN}",,,kpszsu/posts/pfbid0332xUpH2nG7xW3oQhvCwFGkrEfF5xcnQCKnBD2fbnwziYtyxvsNCp5as9iPutW6BSl
2024-10-26,2024-10-26,Orlan-10,,south,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02sWnufJ1ZwddHQ7jowzbgofz18qGRN5Br2xxupeaxgDsFyXeao9aNgpF3UKrcGyrbl
2024-10-26,2024-10-26,Iskander-M,Crimea,Odesa oblast,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02sWnufJ1ZwddHQ7jowzbgofz18qGRN5Br2xxupeaxgDsFyXeao9aNgpF3UKrcGyrbl
2024-10-25 21:00,2024-10-25 23:00,X-59,Bryansk oblast,Dnipro and Sumy oblast,,2.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0332xUpH2nG7xW3oQhvCwFGkrEfF5xcnQCKnBD2fbnwziYtyxvsNCp5as9iPutW6BSl
2024-10-25 21:00,2024-10-25 23:00,Unknown Missile,Belgorod oblast,Dnipro and Sumy oblast,,2.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0332xUpH2nG7xW3oQhvCwFGkrEfF5xcnQCKnBD2fbnwziYtyxvsNCp5as9iPutW6BSl
2024-10-25 21:00,2024-10-25 23:00,Iskander-M/KN-23,Crimea,Dnipro and Sumy oblast,,3.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0332xUpH2nG7xW3oQhvCwFGkrEfF5xcnQCKnBD2fbnwziYtyxvsNCp5as9iPutW6BSl
2024-10-24 23:00,2024-10-25 10:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Kyiv oblast and Odesa oblast,,63.0,36.0,16.0,,{},,,,,,,,"{'Odesa oblast and Mykolaiv oblast': 16, 'Khmelnytskyi oblast': NaN, 'Vinnytsia oblast': NaN,    'Lviv oblast': NaN, 'Rivne oblast': NaN, 'Kyiv oblast': NaN, 'Zhytomyr oblast': NaN, 'Cherkasy oblast': NaN,    'Dnipropetrovsk oblast': NaN, 'Poltava oblast': NaN, 'Kirovohrad oblast': NaN}",,,kpszsu/posts/pfbid02F3cHm5kBvUhLjFheGmY6MRLVNgskUzDyGW2SGfxQi5wSEL85pYoZFwdbwxiMZQfel
2024-10-23 21:00,2024-10-24 08:30,X-59,Bryansk oblast,east,,2.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0CNy7k6JNwm3sw6Uyf1tFJhupmAut82sQ36FpgUL7r8pBPED8jDYE9BfgAuEEHGbVl
2024-10-23 21:00,2024-10-24 08:30,X-22,,south,,2.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0CNy7k6JNwm3sw6Uyf1tFJhupmAut82sQ36FpgUL7r8pBPED8jDYE9BfgAuEEHGbVl
2024-10-23 21:00,2024-10-24 08:30,Shahed-136/131,Crimea and Kursk oblast and Oryol oblast,Ukraine,,50.0,40.0,7.0,1.0,{'belarus': 2.0},,,,,,,,"{'Odesa oblast and Mykolaiv oblast': 9, 'Khmelnytskyi oblast': 8, 'Vinnytsia oblast': NaN,    'Kyiv oblast': NaN, 'Zhytomyr oblast': NaN, 'Cherkasy oblast': NaN,    'Dnipropetrovsk oblast': NaN, 'Poltava oblast': NaN, 'Kirovohrad oblast': NaN, 'Chernihiv oblast': NaN}",,,kpszsu/posts/pfbid0CNy7k6JNwm3sw6Uyf1tFJhupmAut82sQ36FpgUL7r8pBPED8jDYE9BfgAuEEHGbVl
2024-10-22 22:00,2024-10-23 09:00,X-31P,Black Sea,Odesa oblast,,1.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0p8DG34uhS4CjobvHbduaArfixpoKHN6eGEgAhjgpX8HuPiqGQiH1a6XmuDvBVX2gl
2024-10-22 22:00,2024-10-23 09:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,,81.0,57.0,15.0,9.0,{},,,,,,,,"{'Khmelnytskyi oblast and Ternopil oblast': 4, 'Vinnytsia oblast': NaN, 'Odesa oblast and Mykolaiv oblast': 16, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Cherkasy oblast': NaN, 'Kirovohrad oblast': NaN, 'Poltava oblast': NaN, 'Chernihiv oblast': NaN, 'Kharkiv oblast': NaN}",,,kpszsu/posts/pfbid0p8DG34uhS4CjobvHbduaArfixpoKHN6eGEgAhjgpX8HuPiqGQiH1a6XmuDvBVX2gl
2024-10-23,2024-10-23,ZALA,,south,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0wWkf2omY2w9GdvYpq4CvqK57YfempmLGGAEiVBSe5ojsSzniJJeubC8f7xUSpyx1l
2024-10-23,2024-10-23,X-31P,,south,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0wWkf2omY2w9GdvYpq4CvqK57YfempmLGGAEiVBSe5ojsSzniJJeubC8f7xUSpyx1l
2024-10-23,2024-10-23,Supercam,,south,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0wWkf2omY2w9GdvYpq4CvqK57YfempmLGGAEiVBSe5ojsSzniJJeubC8f7xUSpyx1l
2024-10-21 20:00,2024-10-22 09:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Yeysk,Ukraine,,60.0,42.0,10.0,1.0,"{'belarus': 1.0, 'russia': 3.0}",,,,,,,,"{'Kharkiv oblast': NaN, 'Kherson oblast': NaN, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Cherkasy oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN, 'Donetsk oblast': NaN}",,,kpszsu/posts/pfbid02U42kSAtujzbPG6oHFBUkfkmxsuMrU5PpA3Zq6JJje4Ub7dEJEwUcagNiBQ9u8QXol
2024-10-22,2024-10-22,Orlan-10,,south,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02hui5N5GbHxsJdLxDFfWEXSYwhVJKwMKb2bZQPMX8JpcBZCCo3AaWmnDm8jyJryXTl
2024-10-20 20:00,2024-10-21 09:30,X-35,Black Sea,Odesa oblast,,1.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid02U42kSAtujzbPG6oHFBUkfkmxsuMrU5PpA3Zq6JJje4Ub7dEJEwUcagNiBQ9u8QXol
2024-10-20 20:00,2024-10-21 09:30,X-31P,Black Sea,Odesa oblast,,1.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid02U42kSAtujzbPG6oHFBUkfkmxsuMrU5PpA3Zq6JJje4Ub7dEJEwUcagNiBQ9u8QXol
2024-10-20 20:00,2024-10-21 09:30,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Ukraine,,116.0,59.0,45.0,10.0,{},,,,,,,,"{'Odesa oblast': 6, 'Mykolaiv oblast and Kherson oblast': 4,    'Khmelnytskyi oblast': NaN, 'Vinnytsia oblast': NaN,    'Zhytomyr oblast': NaN, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Kirovohrad oblast': NaN,    'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN, 'Poltava oblast': NaN}",,,kpszsu/posts/pfbid02U42kSAtujzbPG6oHFBUkfkmxsuMrU5PpA3Zq6JJje4Ub7dEJEwUcagNiBQ9u8QXol
2024-10-20 20:00,2024-10-21 09:30,Iskander-M/KN-23,Crimea,south,,1.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid02U42kSAtujzbPG6oHFBUkfkmxsuMrU5PpA3Zq6JJje4Ub7dEJEwUcagNiBQ9u8QXol
2024-10-19 21:00,2024-10-20 10:00,Shahed-136/131,Primorsko-Akhtarsk and Yeysk,Ukraine,,49.0,31.0,17.0,,{},,,,,,,,"{'Odesa oblast': NaN, 'Mykolaiv oblast': NaN, 'Khmelnytskyi oblast': NaN, 'Vinnytsia oblast': NaN, 'Lviv oblast': 3,    'Zhytomyr oblast': NaN, 'Kyiv oblast': NaN, 'Sumy oblast': NaN,    'Poltava oblast': NaN, 'Cherkasy oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Donetsk oblast': NaN}",,,kpszsu/posts/pfbid032KnKTE23Pa3hTc5KKNh93JZy9YVWQyhYbSeBxqZv2EUyYQ8nSQ3V7H8jmNsjs5FKl
2024-10-19 21:00,2024-10-20 10:00,Iskander-M,Crimea,Kryvyi Rih,,2.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid032KnKTE23Pa3hTc5KKNh93JZy9YVWQyhYbSeBxqZv2EUyYQ8nSQ3V7H8jmNsjs5FKl
2024-10-18 21:00,2024-10-19 12:00,X-59/X-69,Black Sea,Odesa oblast,,6.0,4.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0Ls4p3uJF94L3N9fiRNeDaWq3Kc1kxMVTKFwUdRkRhdsmQyrE6pNT7E9BHxzgUc35l
2024-10-18 21:00,2024-10-19 12:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Yeysk,Ukraine,,98.0,42.0,46.0,10.0,{},,,,,,,,"{'Odesa oblast and Mykolaiv oblast and Kherson oblast': 4, 'Kirovohrad oblast': NaN, 'Kyiv oblast': NaN, 'Sumy oblast': NaN,    'Poltava oblast': NaN, 'Chernihiv oblast': NaN, 'Cherkasy oblast': NaN}",,,kpszsu/posts/pfbid0Ls4p3uJF94L3N9fiRNeDaWq3Kc1kxMVTKFwUdRkRhdsmQyrE6pNT7E9BHxzgUc35l
2024-10-17 20:00,2024-10-18 08:30,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Ukraine,,135.0,80.0,44.0,8.0,{'belarus': 2.0},,,,,,,,"{'Odesa oblast': NaN, 'Kherson oblast': NaN, 'Kharkiv oblast': NaN, 'Rivne oblast': NaN, 'Volyn oblast': NaN, 'Khmelnytskyi oblast': NaN, 'Vinnytsia oblast': NaN,    'Zhytomyr oblast': NaN, 'Kirovohrad oblast': NaN, 'Kyiv oblast': NaN, 'Sumy oblast': NaN,    'Poltava oblast': NaN, 'Chernihiv oblast': NaN,'Cherkasy oblast': NaN}",,,kpszsu/posts/pfbid0NGs6LTxLeiMG9cMkg1X6heBwfsD7RYAkJQ5LYFeWAcoKHNPSyBRNzMX37TvD81Pxl
2024-10-16 19:30,2024-10-17 05:00,X-59,Kursk oblast,Ukraine,,1.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid02Pusj36PuDkPe3xcxa8KaSfdk1ZhhV3eLZ5Zt2xgbgscrfhoMP5YGeWfAJ1Vu8y56l
2024-10-16 19:30,2024-10-17 05:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Ukraine,,56.0,22.0,27.0,,{'belarus': 2.0},,,,,,,,"{'Odesa oblast': NaN, 'Mykolaiv oblast': NaN, 'Ternopil oblast': NaN, 'Zhytomyr oblast': NaN,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Chernihiv oblast': NaN,'Cherkasy oblast': NaN}",,,kpszsu/posts/pfbid02Pusj36PuDkPe3xcxa8KaSfdk1ZhhV3eLZ5Zt2xgbgscrfhoMP5YGeWfAJ1Vu8y56l
2024-10-15 19:00,2024-10-16 07:00,X-59,Kursk oblast,Chernihiv oblast,,1.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid02R1Ks1cFrmJ2XEVHCAKVA4az3fiuNCBaoitGiYJ5GN2PpvGzJ7UhmBxq22c31WJDAl
2024-10-15 19:00,2024-10-16 07:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Ukraine,,136.0,68.0,64.0,,{'russia': 2.0},,,,,,,,"{'Mykolaiv oblast and Kherson oblast': 8, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Chernihiv oblast': NaN, 'Kirovohrad oblast': NaN, 'Cherkasy oblast': NaN, 'Kharkiv oblast': NaN, 'Zhytomyr oblast': NaN, 'Donetsk oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Ternopil oblast': NaN, 'Chernivtsi oblast': NaN}",,,kpszsu/posts/pfbid02R1Ks1cFrmJ2XEVHCAKVA4az3fiuNCBaoitGiYJ5GN2PpvGzJ7UhmBxq22c31WJDAl
2024-10-15 19:00,2024-10-16 07:00,C-300/C-400,Donetsk oblast,Donetsk oblast,,1.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid02R1Ks1cFrmJ2XEVHCAKVA4az3fiuNCBaoitGiYJ5GN2PpvGzJ7UhmBxq22c31WJDAl
2024-10-15,2024-10-15 08:00,X-59,Kursk oblast,Chernihiv oblast and Sumy oblast,,2.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0pPw8ouCEiqHLmzrD9iitmqijsdCCvfTL2i5WAazjEcZjR23VTgcq9Tcj8ppBcmbrl
2024-10-15,2024-10-15 08:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,,17.0,12.0,4.0,1.0,{},,,,,,,,"{'Odesa oblast and Mykolaiv oblast': 5, 'Kyiv oblast': NaN, 'Poltava oblast': NaN, 'Chernihiv oblast': NaN, 'Kirovohrad oblast': NaN, 'Cherkasy oblast': NaN}",,,kpszsu/posts/pfbid0pPw8ouCEiqHLmzrD9iitmqijsdCCvfTL2i5WAazjEcZjR23VTgcq9Tcj8ppBcmbrl
2024-10-15,2024-10-15 08:00,C-300/C-400,Crimea,Mykolaiv oblast,,7.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0pPw8ouCEiqHLmzrD9iitmqijsdCCvfTL2i5WAazjEcZjR23VTgcq9Tcj8ppBcmbrl
2024-10-15,2024-10-15,Unknown Missile,Crimea,Mykolaiv oblast,,1.0,0.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0vvZnRnVyDqfB3TyQgjFuEfmkPU6No7HGUA5Q3oMfrJvtxVURomUSqnby5BtgCJURl
2024-10-15,2024-10-15,Supercam,,south,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0vvZnRnVyDqfB3TyQgjFuEfmkPU6No7HGUA5Q3oMfrJvtxVURomUSqnby5BtgCJURl
2024-10-15,2024-10-15,Iskander-M,Crimea,Odesa oblast,,2.0,0.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0vvZnRnVyDqfB3TyQgjFuEfmkPU6No7HGUA5Q3oMfrJvtxVURomUSqnby5BtgCJURl
2024-10-15,2024-10-15,Aerial Bomb,,Kherson oblast,,16.0,0.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0vvZnRnVyDqfB3TyQgjFuEfmkPU6No7HGUA5Q3oMfrJvtxVURomUSqnby5BtgCJURl
2024-10-14,2024-10-14,Iskander-M,Crimea,Odesa oblast,,1.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0pPw8ouCEiqHLmzrD9iitmqijsdCCvfTL2i5WAazjEcZjR23VTgcq9Tcj8ppBcmbrl
2024-10-13,2024-10-13 08:00,X-59,Kursk oblast,Chernihiv oblast and Sumy oblast,,2.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid041XK5wYkb2bc6Wmtx7K9tFNYP1JVCZVzdenBSrvws5DM7mskFowQRekwUs6m6BDhl
2024-10-13,2024-10-13 08:00,Shahed-136/131,Kursk oblast and Oryol oblast,Ukraine,,68.0,31.0,36.0,1.0,{},,,,,,,,"{'Kyiv oblast': 4, 'Chernihiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Cherkasy oblast': NaN}",,,kpszsu/posts/pfbid041XK5wYkb2bc6Wmtx7K9tFNYP1JVCZVzdenBSrvws5DM7mskFowQRekwUs6m6BDhl
2024-10-13,2024-10-13 08:00,Iskander-M,Kursk oblast,Poltava oblast,,1.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid041XK5wYkb2bc6Wmtx7K9tFNYP1JVCZVzdenBSrvws5DM7mskFowQRekwUs6m6BDhl
2024-10-13,2024-10-13 08:00,Iskander-M,Crimea,Odesa oblast,,1.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid041XK5wYkb2bc6Wmtx7K9tFNYP1JVCZVzdenBSrvws5DM7mskFowQRekwUs6m6BDhl
2024-10-12,2024-10-12 08:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,,28.0,24.0,2.0,,{},,,,,,,,"{'Mykolaiv oblast and Kherson oblast': 4,    'Dnipropetrovsk oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN}",,,kpszsu/posts/pfbid02FcFnpgY6EYMbcSkqSsGFNQf2XdWZGuyX6xbQwyJDBhcULAbeAufh8M1tGD2DeFESl
2024-10-11,2024-10-11 11:00,Shahed-136/131,Kursk oblast,Ukraine,,66.0,29.0,31.0,,{'russia': 2.0},,,,,,,,"{'Khmelnytskyi oblast': 4, 'Vinnytsia oblast': NaN, 'Kyiv oblast': NaN, 'Cherkasy oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Chernihiv oblast': NaN, 'Zhytomyr oblast': NaN}",,,kpszsu/posts/pfbid033aHtyjr5v2atBYbeGrbucifdwDXf8q5BNav9rKqWZ1wm7akMxwayezVEDYcYqEBGl
2024-10-11,2024-10-11 08:00,X-31P,Crimea,south,,1.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid033aHtyjr5v2atBYbeGrbucifdwDXf8q5BNav9rKqWZ1wm7akMxwayezVEDYcYqEBGl
2024-10-11,2024-10-11 08:00,Iskander-M,Crimea,south,,1.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid033aHtyjr5v2atBYbeGrbucifdwDXf8q5BNav9rKqWZ1wm7akMxwayezVEDYcYqEBGl
2024-10-09 19:00,2024-10-10 10:10,X-59/X-69,Crimea,Mykolaiv oblast,,2.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid025yRghve2FJQ1kaFCnixFGi2zLTysYnGdxdM2kijs9u65HeLSfN1wrzDicj7FKez4l
2024-10-09 19:00,2024-10-10 10:10,X-31P,Crimea,Odesa oblast,,1.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid025yRghve2FJQ1kaFCnixFGi2zLTysYnGdxdM2kijs9u65HeLSfN1wrzDicj7FKez4l
2024-10-09 19:00,2024-10-10 10:10,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,,62.0,41.0,14.0,,{},,,,,,,,"{'Odesa oblast and Mykolaiv oblast and Kherson oblast': 10, 'Kyiv oblast': NaN, 'Cherkasy oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Donetsk oblast': NaN}",,,kpszsu/posts/pfbid025yRghve2FJQ1kaFCnixFGi2zLTysYnGdxdM2kijs9u65HeLSfN1wrzDicj7FKez4l
2024-10-09 19:00,2024-10-10 10:10,Iskander-M,Crimea,Odesa oblast,,2.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid025yRghve2FJQ1kaFCnixFGi2zLTysYnGdxdM2kijs9u65HeLSfN1wrzDicj7FKez4l
2024-10-09 19:00,2024-10-10 10:10,C-300,Donetsk oblast,east,,3.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid025yRghve2FJQ1kaFCnixFGi2zLTysYnGdxdM2kijs9u65HeLSfN1wrzDicj7FKez4l
2024-10-10,2024-10-10,ZALA,,south,,4.0,4.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02hqLK6Cqzj9RGE32gD8sChQJ5YxUDUB34rcw7Ryf3XUHW4RoknvmewGE2Mh9M7ru6l
2024-10-10,2024-10-10,Supercam,,south,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02hqLK6Cqzj9RGE32gD8sChQJ5YxUDUB34rcw7Ryf3XUHW4RoknvmewGE2Mh9M7ru6l
2024-10-10,2024-10-10,Lancet,,south,,3.0,3.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02hqLK6Cqzj9RGE32gD8sChQJ5YxUDUB34rcw7Ryf3XUHW4RoknvmewGE2Mh9M7ru6l
2024-10-09,2024-10-09 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,22.0,21.0,,,{'russia': 1.0},,,,,,,,"{'Odesa oblast': 16, 'Vinnytsia oblast': NaN, 'Kyiv oblast': NaN}",,,kpszsu/posts/pfbid0vhnTixSS3WWQSw1KnBVHc6Z2uCwQeFvd37Az2AAQBptehRoqsL5YXUJWJbaT3iTQl
2024-10-09,2024-10-09 08:00,Iskander-M/KN-23,Kursk oblast,Poltava oblast,,3.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0vhnTixSS3WWQSw1KnBVHc6Z2uCwQeFvd37Az2AAQBptehRoqsL5YXUJWJbaT3iTQl
2024-10-09,2024-10-09,ZALA,,south,,2.0,2.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0271P9sBzHvXzrk68H1NSb2NXVhaYS8UJMkYX1t75LZm88PvfCbzJZqKg23YyPofPXl
2024-10-09,2024-10-09,Supercam,,south,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0271P9sBzHvXzrk68H1NSb2NXVhaYS8UJMkYX1t75LZm88PvfCbzJZqKg23YyPofPXl
2024-10-07 19:00,2024-10-08 08:30,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,,19.0,18.0,,,{'russia': 1.0},,,,,,,,"{'Odesa oblast': 10, 'Mykolaiv oblast': 4, 'Dnipropetrovsk oblast': NaN, 'Vinnytsia oblast': NaN, 'Ternopil oblast': NaN}",,,kpszsu/posts/pfbid036jsZjUzq9EYEnqWXUNyg9WYhkrrE3DXsR2AQ3dTiR4QgKNmsnjALam8XSVHB4u34l
2024-10-07 19:00,2024-10-08 08:30,Orlan-10,,south,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0Zs9zno9XwM4yggUPYxGYSUnd15LvNnoQCuYV4bxSnz66wUsA7LFdakS4tBgsUYcAl
2024-10-07 19:00,2024-10-08 08:30,Iskander-M,Crimea,Odesa oblast,,2.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid036jsZjUzq9EYEnqWXUNyg9WYhkrrE3DXsR2AQ3dTiR4QgKNmsnjALam8XSVHB4u34l
2024-10-08,2024-10-08,Supercam,,south,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0jhps9PGr958E42tKTggrvQXsk26vovxUY3h1VFfCwQueVACGpACGiVjjPA1iFqxl
2024-10-08,2024-10-08,Lancet,,south,,3.0,3.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0jhps9PGr958E42tKTggrvQXsk26vovxUY3h1VFfCwQueVACGpACGiVjjPA1iFqxl
2024-10-07 08:20,2024-10-07 08:30,X-47 Kinzhal,Tambov oblast,Kyiv oblast and Starokostiantyniv,,3.0,2.0,,,{},,,,3 x MiG-31K,,,,,,,kpszsu/posts/pfbid0heC8uLvYRiUCEUGJKzMx93YmKcKL4WrDv9WhYgkVMdUHypofdTRsathbAwYjQZaXl
2024-10-06 20:00,2024-10-07 08:30,X-59,,Ukraine,,1.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0heC8uLvYRiUCEUGJKzMx93YmKcKL4WrDv9WhYgkVMdUHypofdTRsathbAwYjQZaXl
2024-10-06 20:00,2024-10-07 08:30,Unknown Missile,,Ukraine,,1.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0heC8uLvYRiUCEUGJKzMx93YmKcKL4WrDv9WhYgkVMdUHypofdTRsathbAwYjQZaXl
